Record_ID,Tenure,Late_Payments,Revenue
R003169,14,0,12736.9
R003170,39,0,11446.81
R003171,15,0,4315.3
R003172,37,3,12803.85
R003173,36,2,14433.84
R003174,21,1,14190.45
R003175,49,0,532.22
R003176,6,0,135.24
R003177,4,0,7262.91
R003178,11,1,3228.61
R003179,7,1,853.63
R003180,16,4,6124.9
R003181,9,2,7608.44
R003182,42,0,241.14
R003183,28,1,3170.19
R003184,16,0,10392.74
R003185,19,0,6606.34
R003186,12,0,10531.46
R003187,44,0,1587.37
R003188,48,1,219.89
R003189,30,0,10480.71
R003190,45,2,2356.54
R003191,59,0,8336.05
R003192,13,1,7586.29
R003193,52,2,8756.29
R003194,18,1,13861.87
R003195,51,2,6274.68
R003196,1,0,185.92
R003197,30,3,4820.06
R003198,42,2,13340.91
R003199,51,1,12477.59
R003200,36,1,6371.02
R003201,56,3,12209.69
R003202,17,0,10895.08
R003203,42,0,3829.04
R003204,13,0,6229.9
R003205,12,2,699.16
R003206,28,1,14924.41
R003207,15,0,11332.39
R003208,45,2,1397.96
R003209,7,0,13585.3
R003210,29,1,11720.05
R003211,51,2,5777.69
R003212,45,3,2710.09
R003213,37,0,10401.16
R003214,56,3,14791.83
R003215,41,2,11899.76
R003216,7,3,8160.77
R003217,13,6,4576.36
R003218,13,1,1806.39
R003219,30,2,9283.83
R003220,15,1,8128.87
R003221,23,3,8707.82
R003222,3,1,13429.06
R003223,4,5,207.85
R003224,43,0,3997.98
R003225,21,1,5929.77
R003226,53,3,13544.97
R003227,50,1,13464.32
R003228,35,0,12760.5
R003229,40,1,9718.06
R003230,44,7,4240.35
R003231,40,0,2013.73
R003232,46,2,13399.78
R003233,46,0,4961.42
R003234,52,1,11964.81
R003235,30,1,1809.06
R003236,52,0,14472.52
R003237,48,3,3404.52
R003238,22,0,13861.07
R003239,10,6,1974.42
R003240,29,0,4728.94
R003241,51,1,9420.73
R003242,59,0,6801.57
R003243,33,4,1603.96
R003244,34,0,1873.0
R003245,48,0,10806.18
R003246,34,4,14570.12
R003247,41,0,5447.73
R003248,13,2,11191.58
R003249,20,0,8934.95
R003250,21,4,4892.89
R003251,38,3,10796.44
R003252,56,0,12778.45
R003253,42,0,12040.21
R003254,29,0,8074.84
R003255,58,0,2373.27
R003256,27,0,7528.81
R003257,26,0,14869.86
R003258,20,0,10339.66
R003259,12,0,3246.56
R003260,5,1,733.23
R003261,7,3,2258.92
R003262,12,0,1811.97
R003263,46,3,8191.54
R003264,52,1,11003.5
R003265,35,0,14828.34
R003266,4,0,261.11
R003267,35,1,2711.79
R003268,30,1,14101.67
R003269,50,1,2610.62
R003270,46,1,12207.68
R003271,26,2,12266.98
R003272,51,0,10332.14
R003273,48,1,14353.06
R003274,24,4,14380.47
R003275,25,0,11269.52
R003276,19,0,12959.36
R003277,47,1,1925.24
R003278,46,0,14944.32
R003279,42,2,4880.31
R003280,18,2,3490.01
R003281,25,3,13940.45
R003282,30,0,14745.53
R003283,16,1,4914.98
R003284,7,1,2242.34
R003285,47,1,6768.62
R003286,33,0,11707.77
R003287,42,0,10187.6
R003288,9,0,1787.23
R003289,22,0,9897.94
R003290,33,1,8276.62
R003291,36,1,2040.85
R003292,32,0,1402.87
R003293,6,0,8641.01
R003294,11,0,4590.55
R003295,58,0,8596.29
R003296,22,3,10737.98
R003297,15,0,525.22
R003298,16,0,5109.75
R003299,28,2,9868.85
R003300,31,4,13694.96
R003301,47,1,3618.49
R003302,37,1,9436.09
R003303,7,0,5562.01
R003304,51,0,14630.03
R003305,55,3,2459.89
R003306,34,0,5481.48
R003307,55,0,12933.49
R003308,27,7,5398.15
R003309,50,0,13396.8
R003310,2,3,13169.9
R003311,17,1,3450.98
R003312,44,0,14736.96
R003313,31,5,12663.43
R003314,44,1,13404.41
R003315,42,0,1284.15
R003316,36,4,4248.13
R003317,38,0,1835.03
R003318,30,4,10759.21
R003319,56,3,3483.8
R003320,5,5,2436.06
R003321,10,1,8577.3
R003322,45,3,4718.9
R003323,38,1,2198.42
R003324,46,0,5471.0
R003325,12,0,5657.94
R003326,52,5,2888.61
R003327,3,2,13899.52
R003328,20,4,4651.84
R003329,36,3,14060.65
R003330,17,0,8905.55
R003331,9,1,10081.07
R003332,28,0,6080.32
R003333,41,1,3657.57
R003334,29,0,4978.07
R003335,30,2,2116.65
R003336,33,4,8945.73
R003337,50,0,9861.93
R003338,45,1,2956.35
R003339,3,1,1490.46
R003340,58,1,8070.35
R003341,44,1,13294.74
R003342,26,2,4548.13
R003343,30,1,8616.59
R003344,25,0,10192.07
R003345,52,3,8821.87
R003346,58,0,9772.58
R003347,38,0,14306.06
R003348,25,1,6166.02
R003349,34,0,7004.92
R003350,15,2,9729.68
R003351,58,5,1293.87
R003352,26,0,14059.75
R003353,48,4,8513.86
R003354,18,0,4152.85
R003355,41,3,9339.65
R003356,11,1,4777.06
R003357,27,0,8124.94
R003358,12,1,2666.37
R003359,22,0,8800.85
R003360,14,1,5196.24
R003361,7,0,14862.17
R003362,23,2,5086.46
R003363,36,0,14019.53
R003364,43,0,14365.76
R003365,8,1,11764.38
R003366,34,1,8469.72
R003367,20,1,131.58
R003368,50,0,7133.11
R003369,29,1,11119.15
R003370,26,1,740.17
R003371,18,0,2707.62
R003372,23,1,10942.44
R003373,51,4,6441.71
R003374,58,0,8621.5
R003375,9,4,13746.04
R003376,12,2,3294.92
R003377,5,0,818.96
R003378,35,3,6417.68
R003379,10,0,7963.6
R003380,44,2,8051.64
R003381,8,3,13626.98
R003382,33,0,3060.87
R003383,53,5,8871.62
R003384,23,0,1441.12
R003385,57,7,612.65
R003386,40,2,4017.66
R003387,54,1,1059.36
R003388,5,3,3607.86
R003389,38,0,13363.43
R003390,17,0,439.29
R003391,51,2,13589.29
R003392,32,0,12536.93
R003393,25,6,9464.99
R003394,43,2,3053.74
R003395,58,0,8712.06
R003396,41,5,9925.7
R003397,27,1,9328.74
R003398,30,3,10392.89
R003399,52,4,1393.2
R003400,18,1,9671.53
R003401,52,3,8461.85
R003402,8,0,13365.3
R003403,27,0,2670.53
R003404,39,0,12070.59
R003405,21,0,1301.57
R003406,5,0,10501.35
R003407,57,3,13490.02
R003408,34,2,6689.9
R003409,15,0,8504.3
R003410,11,1,2895.62
R003411,13,3,8213.79
R003412,43,0,12739.62
R003413,55,0,3952.59
R003414,43,2,14694.77
R003415,15,1,2622.16
R003416,54,4,5115.93
R003417,18,2,8313.14
R003418,1,2,8273.15
R003419,32,2,8529.73
R003420,46,0,8552.83
R003421,28,0,2082.93
R003422,20,0,10713.61
R003423,55,0,1389.55
R003424,19,1,10556.03
R003425,50,0,14065.9
R003426,53,1,14929.69
R003427,16,0,5436.92
R003428,25,0,3734.35
R003429,26,0,12611.8
R003430,39,3,3515.82
R003431,6,0,11041.15
R003432,16,6,3023.8
R003433,27,2,6887.26
R003434,48,0,2100.85
R003435,5,0,12282.28
R003436,37,1,13675.54
R003437,19,0,3987.59
R003438,12,5,597.16
R003439,38,6,3526.6
R003440,30,1,9509.11
R003441,36,0,6022.09
R003442,11,0,11813.97
R003443,13,1,4260.58
R003444,14,0,10043.46
R003445,15,0,1787.33
R003446,15,3,3013.13
R003447,34,2,7598.03
R003448,10,7,1803.53
R003449,44,6,691.76
R003450,5,6,1354.87
R003451,37,4,14594.51
R003452,9,3,7149.23
R003453,18,0,10634.23
R003454,48,2,3532.23
R003455,13,0,8934.0
R003456,48,1,2257.79
R003457,51,3,430.28
R003458,51,1,5381.14
R003459,18,1,843.96
R003460,4,2,156.76
R003461,37,0,12932.53
R003462,31,1,1191.17
R003463,4,0,8443.08
R003464,18,0,879.16
R003465,27,0,2095.91
R003466,5,3,7562.46
R003467,21,2,12827.91
R003468,34,0,9286.75
R003469,49,2,1714.15
R003470,60,0,2924.31
R003471,23,0,5217.99
R003472,38,4,2309.99
R003473,10,0,8641.2
R003474,16,1,1399.87
R003475,15,0,8188.12
R003476,9,0,11751.77
R003477,56,1,9735.17
R003478,18,4,3157.03
R003479,11,0,10085.17
R003480,8,0,12360.73
R003481,8,0,8706.19
R003482,6,0,12870.56
R003483,22,6,5372.4
R003484,13,2,6698.84
R003485,19,0,10845.52
R003486,56,0,12214.51
R003487,16,0,9734.06
R003488,33,4,3831.99
R003489,14,8,5404.03
R003490,24,3,5627.07
R003491,22,0,13352.91
R003492,34,0,251.56
R003493,25,0,6692.63
R003494,20,0,2974.55
R003495,35,0,3495.09
R003496,30,0,13871.63
R003497,35,1,11820.88
R003498,44,1,6502.68
R003499,35,4,8997.05
R003500,53,1,8702.37
R003501,60,0,12511.34
R003502,11,2,915.06
R003503,37,6,5544.42
R003504,10,2,7780.08
R003505,6,0,6286.71
R003506,60,3,8274.01
R003507,12,1,2098.94
R003508,27,3,14387.9
R003509,58,0,6094.31
R003510,14,1,13918.06
R003511,39,3,4059.54
R003512,15,2,4009.26
R003513,56,0,2226.89
R003514,49,1,4399.9
R003515,49,0,4790.52
R003516,28,0,7129.5
R003517,17,2,10497.14
R003518,33,3,12981.16
R003519,24,0,7887.0
R003520,13,0,10331.03
R003521,50,1,12047.42
R003522,16,1,1373.22
R003523,35,1,9069.5
R003524,26,2,5792.56
R003525,30,1,1152.06
R003526,48,0,11998.53
R003527,33,1,7250.42
R003528,9,0,10025.24
R003529,29,3,5057.58
R003530,60,0,10054.8
R003531,50,3,890.56
R003532,40,0,1761.26
R003533,22,0,12849.86
R003534,43,3,8050.68
R003535,34,2,2879.14
R003536,1,5,1389.36
R003537,58,1,2132.25
R003538,57,4,12653.83
R003539,31,0,6783.5
R003540,45,0,6251.26
R003541,18,0,11271.22
R003542,2,2,8030.21
R003543,18,2,799.38
R003544,1,5,4342.21
R003545,44,6,319.24
R003546,4,0,6395.2
R003547,4,0,12545.15
R003548,43,3,1660.46
R003549,15,3,4325.21
R003550,15,4,743.1
R003551,49,0,10393.64
R003552,17,2,5053.58
R003553,27,2,5855.92
R003554,51,6,13662.79
R003555,2,0,10509.86
R003556,24,7,13058.58
R003557,59,2,1204.75
R003558,30,0,9897.71
R003559,57,1,14952.87
R003560,18,1,1091.66
R003561,50,0,11950.58
R003562,1,0,12013.27
R003563,30,0,1556.97
R003564,26,0,9755.52
R003565,22,1,12876.92
R003566,10,1,6870.33
R003567,4,2,6923.98
R003568,22,6,5567.3
R003569,35,0,4241.25
R003570,17,1,9432.79
R003571,9,2,11240.15
R003572,23,0,11593.22
R003573,21,0,3526.48
R003574,18,3,1197.29
R003575,13,0,7242.05
R003576,20,3,12999.42
R003577,50,1,4657.25
R003578,32,0,11025.58
R003579,48,4,7794.44
R003580,46,0,11558.81
R003581,54,1,5067.33
R003582,21,6,1216.99
R003583,3,2,2004.06
R003584,20,2,5892.4
R003585,30,2,11230.93
R003586,14,2,762.13
R003587,41,2,12142.64
R003588,59,0,10350.18
R003589,43,0,12693.33
R003590,47,3,6216.32
R003591,54,0,2084.88
R003592,17,0,12597.9
R003593,3,0,12137.74
R003594,59,2,6475.26
R003595,17,0,597.95
R003596,3,0,2374.14
R003597,41,1,2897.09
R003598,37,4,13644.54
R003599,47,0,6533.12
R003600,38,7,6258.29
R003601,27,0,10521.84
R003602,55,1,8510.11
R003603,15,0,12999.3
R003604,12,6,8732.43
R003605,6,1,9270.72
R003606,5,0,13885.92
R003607,3,0,9637.25
R003608,20,0,12043.34
R003609,6,1,5769.93
R003610,56,1,11455.71
R003611,59,0,12611.62
R003612,8,2,7011.27
R003613,29,1,13294.95
R003614,43,1,3924.34
R003615,37,0,8109.38
R003616,16,0,5804.07
R003617,28,2,3741.96
R003618,50,4,1102.79
R003619,48,0,14168.47
R003620,2,0,1056.61
R003621,2,0,670.85
R003622,26,1,3935.89
R003623,4,4,3558.9
R003624,57,4,7576.64
R003625,20,0,350.39
R003626,42,0,6766.9
R003627,12,7,10716.24
R003628,52,0,6810.23
R003629,30,0,5239.03
R003630,17,0,9515.43
R003631,34,0,7589.19
R003632,35,1,2246.4
R003633,56,3,843.9
R003634,23,0,7690.37
R003635,39,1,4457.6
R003636,34,1,1890.3
R003637,44,0,5633.52
R003638,25,0,3004.09
R003639,50,1,8068.69
R003640,15,0,5764.61
R003641,13,0,836.11
R003642,47,2,4832.16
R003643,51,8,958.27
R003644,45,2,773.26
R003645,11,1,2154.32
R003646,43,0,13580.16
R003647,10,1,13157.46
R003648,26,3,12737.28
R003649,53,0,11497.0
R003650,29,0,681.92
R003651,53,4,8840.5
R003652,44,2,9293.26
R003653,20,3,3574.81
R003654,6,7,8598.6
R003655,17,1,12364.75
R003656,3,1,7683.54
R003657,27,2,7803.02
R003658,35,0,116.7
R003659,13,2,3782.44
R003660,38,1,3498.31
R003661,34,0,10185.71
R003662,8,1,13625.41
R003663,17,0,11485.74
R003664,17,2,7640.76
R003665,29,3,7028.13
R003666,1,0,3315.43
R003667,40,0,9518.52
R003668,11,6,4129.27
R003669,7,0,9073.32
R003670,59,4,2420.94
R003671,46,0,3449.19
R003672,19,1,9698.06
R003673,9,2,5966.12
R003674,1,0,13483.25
R003675,17,3,3474.39
R003676,18,3,10162.79
R003677,13,8,13370.82
R003678,48,1,5773.56
R003679,14,3,583.02
R003680,24,5,11060.47
R003681,22,0,2774.52
R003682,60,1,11015.5
R003683,12,0,9265.05
R003684,47,0,1973.43
R003685,54,3,14864.28
R003686,12,0,4441.01
R003687,47,1,1623.32
R003688,19,1,9504.52
R003689,3,0,6785.57
R003690,53,3,7835.85
R003691,30,0,2964.14
R003692,36,1,3398.79
R003693,50,0,9247.93
R003694,13,0,11669.63
R003695,24,1,6899.93
R003696,58,0,13957.05
R003697,33,4,9261.46
R003698,59,2,10398.63
R003699,3,2,11309.3
R003700,7,0,1635.59
R003701,28,0,5708.28
R003702,45,4,9674.69
R003703,52,3,724.86
R003704,6,0,13914.15
R003705,53,6,9045.99
R003706,18,0,8372.82
R003707,18,0,14746.24
R003708,46,6,9846.14
R003709,28,0,6971.71
R003710,1,2,13358.67
R003711,44,0,8963.14
R003712,47,1,9296.18
R003713,21,6,12555.15
R003714,55,4,11627.87
R003715,59,1,12693.7
R003716,55,4,4231.83
R003717,16,0,4946.17
R003718,41,6,3972.72
R003719,40,1,407.05
R003720,41,1,5002.53
R003721,39,0,3522.91
R003722,56,0,1196.49
R003723,35,1,3518.88
R003724,20,3,7760.36
R003725,30,0,3518.99
R003726,27,1,3418.97
R003727,15,1,10469.01
R003728,32,0,690.68
R003729,54,1,14206.68
R003730,20,0,6568.52
R003731,37,0,10833.17
R003732,32,4,9236.61
R003733,36,1,5515.38
R003734,34,0,8040.95
R003735,20,3,811.6
R003736,41,5,5066.63
R003737,4,1,2131.34
R003738,28,0,1141.78
R003739,23,8,1247.4
R003740,3,2,14756.94
R003741,11,2,3719.14
R003742,10,1,3576.17
R003743,12,4,5891.26
R003744,54,1,7616.0
R003745,38,0,9987.53
R003746,21,1,1341.8
R003747,1,0,1046.89
R003748,12,2,14184.87
R003749,6,3,6114.64
R003750,30,2,8928.12
R003751,42,2,5633.42
R003752,17,3,4777.2
R003753,38,0,11898.23
R003754,34,0,3239.28
R003755,8,0,9451.28
R003756,53,2,7819.04
R003757,18,4,714.86
R003758,15,3,14236.44
R003759,47,4,1422.31
R003760,17,3,13702.3
R003761,3,0,13886.24
R003762,14,2,4784.77
R003763,31,0,11420.09
R003764,25,1,4982.94
R003765,40,2,6200.08
R003766,2,1,2855.85
R003767,33,0,7788.37
R003768,40,5,12924.18
R003769,33,0,6734.39
R003770,10,1,8946.5
R003771,26,0,13128.51
R003772,13,1,3945.78
R003773,18,8,5021.12
R003774,38,0,12577.24
R003775,33,3,5247.26
R003776,47,0,10729.07
R003777,3,0,8656.05
R003778,43,4,10030.22
R003779,19,1,11867.35
R003780,21,0,8595.65
R003781,48,0,3498.75
R003782,25,5,796.3
R003783,13,1,3865.57
R003784,31,1,6133.93
R003785,3,1,8673.9
R003786,19,0,1629.16
R003787,18,5,4688.96
R003788,42,3,12327.87
R003789,34,1,1865.38
R003790,14,2,9695.23
R003791,51,3,11328.01
R003792,52,2,11506.94
R003793,17,1,14297.44
R003794,31,1,12783.57
R003795,40,2,8958.55
R003796,5,1,3516.69
R003797,53,3,954.73
R003798,35,0,14853.82
R003799,51,3,1067.98
R003800,9,1,12319.23
R003801,44,0,12977.95
R003802,4,0,11765.65
R003803,9,1,5370.26
R003804,27,3,3317.63
R003805,11,6,13254.54
R003806,3,2,3447.37
R003807,17,1,9652.91
R003808,60,1,2329.99
R003809,43,6,337.49
R003810,42,1,9677.01
R003811,56,0,13494.06
R003812,8,4,2112.59
R003813,36,3,10380.74
R003814,54,1,1718.56
R003815,3,0,11417.01
R003816,34,1,13598.51
R003817,41,0,7456.81
R003818,38,3,12120.86
R003819,56,0,9537.9
R003820,11,0,3536.65
R003821,50,5,848.71
R003822,4,0,1879.98
R003823,3,0,5602.15
R003824,6,2,8355.73
R003825,59,0,12027.1
R003826,23,0,803.59
R003827,34,3,8899.97
R003828,2,2,6337.48
R003829,55,0,6271.5
R003830,47,5,12466.59
R003831,55,1,2788.7
R003832,2,3,501.75
R003833,22,0,5498.14
R003834,12,0,13591.91
R003835,21,2,7804.82
R003836,53,1,12708.21
R003837,6,1,3157.68
R003838,59,1,6149.63
R003839,12,5,5278.74
R003840,35,2,5782.42
R003841,39,5,8982.57
R003842,48,0,4650.93
R003843,1,0,5025.7
R003844,36,0,4838.79
R003845,3,7,12886.47
R003846,26,0,2721.73
R003847,59,0,5543.4
R003848,1,1,9937.07
R003849,11,5,3899.14
R003850,25,1,685.78
R003851,50,6,4550.02
R003852,47,0,12914.92
R003853,21,0,4312.19
R003854,31,0,8483.56
R003855,60,0,6565.81
R003856,5,1,8462.85
R003857,24,3,11184.94
R003858,9,3,6018.46
R003859,57,3,8297.88
R003860,9,0,6063.0
R003861,54,1,8306.11
R003862,45,0,3509.96
R003863,1,1,7695.15
R003864,45,0,4004.02
R003865,56,0,14018.44
R003866,28,0,2004.3
R003867,35,2,10420.39
R003868,38,0,11813.73
R003869,8,0,12605.94
R003870,50,0,6701.19
R003871,45,0,2878.89
R003872,16,1,333.09
R003873,4,3,14884.19
R003874,16,8,4508.45
R003875,46,1,8993.01
R003876,32,0,9769.65
R003877,55,5,13428.51
R003878,60,1,14866.2
R003879,50,0,2079.34
R003880,46,0,4142.55
R003881,8,0,7580.28
R003882,13,0,7930.93
R003883,51,0,14747.22
R003884,30,1,10039.68
R003885,13,2,8221.92
R003886,43,0,9641.49
R003887,6,0,9817.39
R003888,43,2,6265.27
R003889,29,4,2969.69
R003890,14,0,12250.92
R003891,33,1,10186.49
R003892,38,1,2362.75
R003893,45,0,14870.57
R003894,32,3,6196.55
R003895,6,1,8934.69
R003896,36,0,4776.48
R003897,30,2,11502.41
R003898,6,0,10004.35
R003899,20,0,5267.4
R003900,13,4,9991.99
R003901,58,0,1198.33
R003902,3,0,12487.41
R003903,2,1,9181.61
R003904,42,0,4767.21
R003905,53,0,9224.17
R003906,12,5,5137.26
R003907,5,0,5378.61
R003908,32,1,3974.91
R003909,11,0,10903.42
R003910,1,7,1214.02
R003911,22,2,12646.41
R003912,14,0,12641.26
R003913,55,1,11913.82
R003914,11,1,9673.58
R003915,20,0,6100.15
R003916,24,0,8059.93
R003917,44,5,9073.25
R003918,12,0,679.18
R003919,34,0,8411.21
R003920,43,1,1211.52
R003921,43,0,13401.34
R003922,24,1,11749.11
R003923,46,0,11793.7
R003924,31,1,9466.3
R003925,18,0,13097.9
R003926,29,7,9394.22
R003927,58,1,1265.11
R003928,18,1,9459.57
R003929,6,0,4312.97
R003930,2,0,1979.93
R003931,31,0,6264.62
R003932,34,3,3944.57
R003933,60,3,13732.92
R003934,52,0,8028.75
R003935,33,0,1069.1
R003936,46,0,14014.59
R003937,5,0,7675.61
R003938,19,4,554.36
R003939,3,6,1569.73
R003940,35,1,2469.53
R003941,12,1,6112.55
R003942,53,2,5569.83
R003943,56,0,4967.14
R003944,26,2,10086.48
R003945,26,3,8192.1
R003946,9,0,3272.76
R003947,7,1,3084.49
R003948,13,3,5937.35
R003949,60,2,1659.05
R003950,15,1,5597.07
R003951,13,0,1322.73
R003952,42,2,5249.86
R003953,19,4,9853.63
R003954,12,5,10499.89
R003955,38,0,14639.31
R003956,38,0,11649.65
R003957,35,0,4375.58
R003958,21,5,6380.3
R003959,56,0,8530.48
R003960,23,2,1759.79
R003961,46,2,7152.3
R003962,30,0,5471.62
R003963,19,0,5006.32
R003964,14,2,6787.97
R003965,12,2,593.19
R003966,1,0,5759.15
R003967,49,1,4253.97
R003968,41,0,6189.63
R003969,40,3,8125.94
R003970,6,0,7988.77
R003971,7,6,389.79
R003972,14,0,6834.5
R003973,38,1,10214.75
R003974,5,6,10526.92
R003975,47,1,267.86
R003976,20,1,471.99
R003977,21,3,7146.6
R003978,22,0,4648.21
R003979,7,0,386.25
R003980,12,0,2246.76
R003981,43,1,4703.02
R003982,34,0,6605.69
R003983,13,0,8614.53
R003984,3,3,8828.73
R003985,42,3,3200.61
R003986,39,1,7219.61
R003987,56,3,3851.65
R003988,6,1,9438.45
R003989,60,0,6453.02
R003990,45,0,11897.59
R003991,48,2,1795.63
R003992,30,0,14327.58
R003993,5,0,11775.8
R003994,20,0,14125.72
R003995,52,1,10566.2
R003996,19,0,11106.06
R003997,43,0,12953.22
R003998,17,0,2448.83
R003999,14,1,980.99
R004000,59,0,2151.25
R004001,27,3,2355.62
R004002,9,0,12540.49
R004003,59,1,2671.62
R004004,32,2,1487.84
R004005,28,3,6785.43
R004006,45,0,1151.54
R004007,27,0,1298.22
R004008,10,2,4352.83
R004009,48,0,14352.0
R004010,10,0,12167.05
R004011,35,0,1973.28
R004012,36,2,9159.3
R004013,47,0,2893.33
R004014,22,1,2873.35
R004015,12,2,7145.62
R004016,36,0,554.17
R004017,38,0,4658.03
R004018,53,1,1658.86
R004019,48,0,7049.18
R004020,42,1,8209.6
R004021,40,1,11506.58
R004022,48,0,11752.73
R004023,16,0,1999.38
R004024,11,0,2753.04
R004025,59,0,6535.69
R004026,3,2,12867.34
R004027,15,3,7051.19
R004028,20,0,4181.31
R004029,49,3,11843.16
R004030,52,0,3021.24
R004031,58,1,3363.97
R004032,58,6,3073.67
R004033,7,1,1991.57
R004034,30,2,10033.9
R004035,49,0,6632.29
R004036,43,5,4124.32
R004037,60,1,9943.63
R004038,47,0,7912.32
R004039,56,0,14012.26
R004040,51,1,9962.26
R004041,25,0,8493.05
R004042,19,0,1094.07
R004043,13,2,341.69
R004044,17,4,4506.75
R004045,53,0,5064.55
R004046,47,0,10883.85
R004047,43,0,11940.28
R004048,13,0,10241.01
R004049,52,2,4600.04
R004050,46,3,8321.67
R004051,19,1,3662.29
R004052,47,2,10574.05
R004053,32,3,6131.25
R004054,28,2,4000.44
R004055,50,3,9992.04
R004056,15,3,14454.29
R004057,31,5,11426.61
R004058,49,1,3226.86
R004059,34,1,3130.04
R004060,32,6,11502.64
R004061,42,5,12825.11
R004062,39,1,9070.49
R004063,27,5,1154.24
R004064,12,1,7669.99
R004065,22,1,9668.53
R004066,21,2,8666.29
R004067,9,2,1439.95
R004068,9,0,12812.69
R004069,57,0,3862.99
R004070,8,0,2916.71
R004071,32,0,11926.15
R004072,41,4,4050.29
R004073,43,0,6761.86
R004074,6,6,13372.34
R004075,27,7,2299.59
R004076,40,1,14357.19
R004077,42,1,7734.71
R004078,19,2,1183.59
R004079,37,2,8542.14
R004080,2,1,8649.39
R004081,55,1,1547.4
R004082,6,0,10899.13
R004083,28,0,8094.81
R004084,23,2,14007.91
R004085,43,2,8240.73
R004086,39,3,14231.46
R004087,28,1,8522.18
R004088,6,4,9396.39
R004089,51,1,9817.92
R004090,59,0,13622.06
R004091,21,4,12765.57
R004092,11,1,8724.27
R004093,23,0,3233.18
R004094,40,2,4347.04
R004095,13,1,3861.92
R004096,28,1,11373.49
R004097,29,2,2649.48
R004098,6,0,842.11
R004099,10,1,6928.71
R004100,43,4,6333.98
R004101,50,1,5052.36
R004102,46,0,9687.55
R004103,5,2,14901.75
R004104,45,0,7805.01
R004105,35,3,6107.18
R004106,45,0,4166.28
R004107,3,3,2451.45
R004108,59,0,3626.68
R004109,21,0,930.7
R004110,47,0,6305.23
R004111,2,1,2071.64
R004112,43,5,4475.37
R004113,3,2,13065.53
R004114,3,0,3045.36
R004115,42,0,1881.88
R004116,16,4,9939.76
R004117,2,0,7765.61
R004118,53,1,14155.16
R004119,13,0,4578.43
R004120,21,5,7062.31
R004121,47,1,7523.95
R004122,39,0,10224.63
R004123,17,1,8560.15
R004124,34,2,5100.98
R004125,30,2,14760.95
R004126,2,2,2200.57
R004127,52,0,6177.7
R004128,12,0,5170.1
R004129,55,0,8772.44
R004130,26,2,1131.39
R004131,22,2,14741.98
R004132,47,8,10960.08
R004133,51,2,6176.24
R004134,17,5,12676.94
